Branch_ID,City,Region,Firm_Revenue,Expenses,Profit_Margin,Calculated_Profit_Margin,Margin_Difference,Calculated_Profit
1317,Nashik,West,696103.0,86440,-27.72,87.58229744736053,-115.30229744736053,609663.0
1318,Kolhapur,North,742973.0,234141,80.71,68.48593421295256,12.224065787047437,508832.0
1319,Pune,East,650191.0,187825,32.93,71.1123346831931,-38.1823346831931,462366.0
1320,Kolhapur,South,534803.0,41265,-34.71,92.284074696664,-126.994074696664,493538.0
1321,Solapur,West,815021.0,301656,39.63,62.98794754981773,-23.35794754981773,513365.0
1322,Mumbai,South,159560.0,344517,20.19,-115.91689646527952,136.10689646527953,-184957.0
1323,Solapur,East,443661.0,371258,-3.89,16.319442096555704,-20.209442096555705,72403.0
1324,Kolhapur,North,415244.0,261861,-47.2,36.9380412480373,-84.1380412480373,153383.0
1325,Pune,North,331247.0,173187,-17.55,47.71665856596437,-65.26665856596438,158060.0
1326,Kolhapur,South,134485.0,70906,-19.1,47.27590437595271,-66.37590437595271,63579.0
1327,Nashik,North,152201.0,149226,57.31,1.9546520719311962,55.35534792806881,2975.0
1328,Pune,East,898320.0,279897,-11.11,68.84217205450173,-79.95217205450173,618423.0
1329,Pune,West,64441.0,491589,96.79,-662.8512903275864,759.6412903275864,-427148.0
1330,Pune,South,218565.0,20520,-22.39,90.61148857319333,-113.00148857319333,198045.0
1331,Pune,South,293484.0,476524,83.96,-62.36796554497008,146.32796554497008,-183040.0
1332,Solapur,East,681032.0,272689,4.79,59.95944390278284,-55.16944390278284,408343.0
1333,Nagpur,East,77399.0,147982,99.91,-91.19368467292858,191.10368467292858,-70583.0
1334,Pune,West,706253.0,49137,70.57,93.04257822621639,-22.4725782262164,657116.0
1335,Solapur,East,659078.0,137312,40.61,79.1660471143021,-38.5560471143021,521766.0
1336,Solapur,South,818810.0,30204,74.59,96.31123215397956,-21.721232153979557,788606.0
1337,Pune,East,746535.0,449047,84.51,39.84916983128721,44.66083016871279,297488.0
1338,Solapur,South,518661.0,388470,99.64,25.101366788711704,74.5386332112883,130191.0
1339,Pune,South,449628.0,143172,-24.47,68.15767701299741,-92.62767701299741,306456.0
1340,Nashik,North,842459.0,230719,37.71,72.61362274009774,-34.90362274009774,611740.0
1341,Mumbai,East,275732.0,272981,8.02,0.9977079192839423,7.022292080716057,2751.0
1342,Solapur,North,283937.0,279985,7.82,1.3918580530188034,6.428141946981197,3952.0
1343,Nagpur,East,454238.0,329039,44.85,27.562423223068084,17.287576776931918,125199.0
1344,Nagpur,South,,362711,25.62,,,
1345,Nashik,East,888090.0,25230,71.58,97.1590717157045,-25.5790717157045,862860.0
1346,Solapur,North,342356.0,122607,-0.76,64.1872787390903,-64.94727873909031,219749.0
1347,Nashik,West,996834.0,360090,29.5,63.87663342141219,-34.37663342141219,636744.0
1348,Nagpur,East,,259141,94.84,,,
1349,Nashik,South,230899.0,125780,-36.42,45.52596589850974,-81.94596589850974,105119.0
1350,Kolhapur,West,267992.0,199672,-9.72,25.49329830741216,-35.21329830741216,68320.0
1351,Pune,South,358346.0,234458,-34.75,34.572173262712575,-69.32217326271257,123888.0
1352,Mumbai,West,,297054,-40.59,,,
1353,Pune,East,870510.0,350159,-47.5,59.77541900724862,-107.27541900724862,520351.0
1354,Kolhapur,East,219518.0,479776,4.82,-118.55884255505242,123.37884255505242,-260258.0
1355,Solapur,East,217517.0,32202,77.28,85.1956398810208,-7.915639881020795,185315.0
1356,Kolhapur,South,519431.0,441632,-13.75,14.977735252612955,-28.727735252612955,77799.0
1357,Nagpur,West,491869.0,66944,-1.34,86.3898721000917,-87.7298721000917,424925.0
1358,Solapur,North,450058.0,159401,78.45,64.58212052668767,13.867879473312328,290657.0
1359,Nashik,South,184166.0,186917,-27.5,-1.4937610633884648,-26.006238936611535,-2751.0
1360,Kolhapur,South,435044.0,422920,-14.47,2.7868445490571068,-17.256844549057107,12124.0
1361,Mumbai,South,675607.0,78220,56.79,88.4222632388356,-31.6322632388356,597387.0
1362,Pune,North,479507.0,481975,61.16,-0.5146953016327186,61.67469530163272,-2468.0
1363,Kolhapur,West,224791.0,38373,3.8,82.92947671392538,-79.12947671392538,186418.0
1364,Pune,South,861112.0,47400,-48.43,94.49548955304304,-142.92548955304304,813712.0
1365,Kolhapur,East,887706.0,90816,7.23,89.76958587640502,-82.53958587640501,796890.0
1366,Mumbai,West,292711.0,497710,57.32,-70.03460751389596,127.35460751389596,-204999.0
1367,Mumbai,South,272344.0,35397,57.22,87.00283465029521,-29.782834650295214,236947.0
1368,Nashik,East,557344.0,367619,12.97,34.04091548487111,-21.070915484871108,189725.0
1369,Pune,West,620129.0,451495,2.32,27.193374281802658,-24.873374281802658,168634.0
1370,Nagpur,South,747492.0,323473,55.31,56.72555692903737,-1.4155569290373649,424019.0
1371,Mumbai,East,108846.0,109030,92.34,-0.16904617533028315,92.50904617533028,-184.0
1372,Nashik,North,373464.0,189481,68.92,49.26391834286571,19.656081657134294,183983.0
1373,Mumbai,East,609020.0,316593,-15.61,48.01599290663689,-63.62599290663689,292427.0
1374,Kolhapur,North,923057.0,322105,94.4,65.10453850628942,29.29546149371059,600952.0
1375,Kolhapur,West,120736.0,264483,41.46,-119.05893851046912,160.51893851046913,-143747.0
1376,Solapur,West,160996.0,394440,-33.13,-144.99987577331115,111.86987577331115,-233444.0
1377,Mumbai,West,128550.0,243978,0.53,-89.79229871645275,90.32229871645275,-115428.0
1378,Solapur,North,447483.0,23271,58.61,94.79957897841929,-36.18957897841929,424212.0
1379,Solapur,North,730483.0,132472,80.47,81.86514949697666,-1.3951494969766571,598011.0
1380,Nagpur,East,798769.0,476145,29.42,40.39015034384158,-10.970150343841581,322624.0
1381,Solapur,South,265881.0,410382,-29.34,-54.34799778848433,25.007997788484328,-144501.0
1382,Solapur,North,786093.0,359588,-31.47,54.25630300740497,-85.72630300740497,426505.0
1383,Solapur,West,101491.0,324643,-1.11,-219.8736833807924,218.76368338079237,-223152.0
1384,Mumbai,North,823023.0,235914,-44.37,71.33567348664617,-115.70567348664616,587109.0
1385,Kolhapur,South,162794.0,220711,12.78,-35.57686401218718,48.35686401218718,-57917.0
1386,Kolhapur,East,320839.0,465441,66.57,-45.06995720595065,111.63995720595065,-144602.0
1387,Mumbai,South,979088.0,71997,19.15,92.64652411223506,-73.49652411223505,907091.0
1388,Nashik,West,160800.0,438950,74.55,-172.97885572139305,247.52885572139303,-278150.0
1389,Pune,West,273275.0,234513,48.59,14.184246638002012,34.405753361997995,38762.0
1390,Nagpur,North,839704.0,410807,-21.0,51.07716528681535,-72.07716528681536,428897.0
1391,Mumbai,West,789537.0,473749,-17.84,39.996605605563765,-57.83660560556376,315788.0
1392,Nashik,North,503525.0,49446,2.45,90.18003078298,-87.73003078298,454079.0
1393,Nashik,West,744621.0,473731,30.71,36.37958102175469,-5.669581021754688,270890.0
1394,Nagpur,West,651591.0,389920,51.74,40.158780584753316,11.581219415246686,261671.0
1395,Nashik,East,268875.0,25917,-24.04,90.36094839609484,-114.40094839609483,242958.0
1396,Kolhapur,West,292921.0,228111,-27.01,22.125419481703258,-49.13541948170326,64810.0
1397,Kolhapur,South,516918.0,219231,-48.14,57.58882453309809,-105.72882453309809,297687.0
1398,Kolhapur,West,86814.0,87041,-33.07,-0.2614785633653558,-32.80852143663464,-227.0
1399,Mumbai,West,140607.0,234585,62.78,-66.83735518146324,129.61735518146324,-93978.0
1400,Kolhapur,West,358287.0,117596,-41.69,67.17826770159118,-108.86826770159118,240691.0
1401,Kolhapur,East,854747.0,345701,40.87,59.55516661655437,-18.68516661655437,509046.0
1402,Solapur,West,,450528,40.13,,,
1403,Mumbai,East,567940.0,228473,98.88,59.771630806071066,39.10836919392893,339467.0
1404,Nashik,West,255785.0,51718,51.65,79.78067517641769,-28.13067517641769,204067.0
1405,Pune,North,683776.0,240446,54.89,64.83556018345189,-9.945560183451889,443330.0
1406,Kolhapur,South,,301277,-36.56,,,
1407,Pune,North,308658.0,177863,81.45,42.375379870277136,39.07462012972287,130795.0
1408,Solapur,North,370620.0,166023,-2.0,55.20398251578437,-57.20398251578437,204597.0
1409,Kolhapur,West,943377.0,446561,-3.12,52.663569283542,-55.783569283542,496816.0
1410,Nashik,North,674319.0,447914,19.85,33.57535528436838,-13.725355284368376,226405.0
1411,Solapur,West,553190.0,20620,56.15,96.27252842603808,-40.12252842603808,532570.0
1412,Kolhapur,North,741045.0,274003,-5.83,63.02478257055915,-68.85478257055915,467042.0
1413,Solapur,North,767738.0,280413,66.63,63.47543042027358,3.154569579726413,487325.0
1414,Solapur,North,179730.0,33160,-13.16,81.55010293217603,-94.71010293217603,146570.0
1415,Kolhapur,West,257337.0,76101,-31.59,70.42749390876554,-102.01749390876554,181236.0
1416,Pune,East,590360.0,52605,54.5,91.08933532082119,-36.58933532082119,537755.0
1417,Nagpur,South,528802.0,41116,88.24,92.2246890140355,-3.98468901403551,487686.0
1418,Nashik,South,168529.0,150902,86.45,10.459327474796623,75.99067252520338,17627.0
1419,Solapur,South,75078.0,396884,-40.62,-428.62889261834357,388.00889261834357,-321806.0
1420,Kolhapur,South,488290.0,311023,8.75,36.30363103893178,-27.553631038931783,177267.0
1421,Solapur,West,647760.0,233210,-6.9,63.99746819809806,-70.89746819809807,414550.0
1422,Mumbai,North,53700.0,41560,18.2,22.60707635009311,-4.40707635009311,12140.0
1423,Mumbai,East,789910.0,95222,-42.43,87.94520894785481,-130.37520894785482,694688.0
1424,Mumbai,East,541465.0,31127,11.61,94.25133665149178,-82.64133665149178,510338.0
1425,Nashik,West,456769.0,336341,94.14,26.365186779312953,67.77481322068705,120428.0
1426,Nagpur,East,313492.0,260416,35.04,16.930575580876067,18.109424419123933,53076.0
1427,Nashik,South,306103.0,469109,-17.41,-53.25200994436513,35.84200994436513,-163006.0
1428,Kolhapur,West,69590.0,445766,71.38,-540.5604253484696,611.9404253484696,-376176.0
1429,Nashik,West,828037.0,107503,9.6,87.01712604629986,-77.41712604629987,720534.0
1430,Kolhapur,West,858613.0,88611,-40.43,89.67975094716711,-130.1097509471671,770002.0
1431,Pune,South,272579.0,121037,2.86,55.595625488390525,-52.735625488390525,151542.0
1432,Nashik,North,603737.0,116877,72.11,80.6410738450683,-8.531073845068306,486860.0
1433,Mumbai,North,859751.0,391706,-16.86,54.43959937237642,-71.29959937237642,468045.0
1434,Mumbai,North,489301.0,273646,-1.02,44.07409753914257,-45.094097539142574,215655.0
1435,Solapur,West,134459.0,440240,-9.27,-227.41579217456623,218.14579217456622,-305781.0
1436,Kolhapur,North,300473.0,208702,84.71,30.542178498567257,54.16782150143274,91771.0
1437,Kolhapur,North,,33606,-5.87,,,
1438,Solapur,South,821078.0,332798,-13.95,59.46816258625856,-73.41816258625856,488280.0
1439,Mumbai,West,727750.0,258306,89.08,64.50621779457231,24.57378220542769,469444.0
1440,Nashik,East,351661.0,372597,99.97,-5.95346086145464,105.92346086145464,-20936.0
1441,Nashik,West,426239.0,342623,39.04,19.617163140866978,19.42283685913302,83616.0
1442,Kolhapur,South,82218.0,361570,90.22,-339.76988007492275,429.9898800749228,-279352.0
1443,Nagpur,North,852336.0,338353,65.21,60.30286178220795,4.9071382177920455,513983.0
1444,Nashik,South,831890.0,165588,-21.86,80.09496447847673,-101.95496447847673,666302.0
1445,Pune,South,521225.0,208347,52.59,60.02743536860281,-7.437435368602806,312878.0
1446,Pune,East,171254.0,439801,68.52,-156.81210365889265,225.33210365889266,-268547.0
1447,Nashik,West,690515.0,183554,61.45,73.41781134370723,-11.967811343707226,506961.0
1448,Solapur,East,810315.0,487186,29.49,39.876961428580245,-10.386961428580246,323129.0
1449,Solapur,West,386804.0,216567,27.28,44.01117878822349,-16.731178788223488,170237.0
1450,Solapur,East,115604.0,220281,73.28,-90.54790491678489,163.8279049167849,-104677.0
1451,Pune,North,477806.0,416067,53.35,12.921353017751974,40.428646982248026,61739.0
1452,Mumbai,East,643703.0,157044,68.94,75.6030343186221,-6.6630343186220955,486659.0
1453,Kolhapur,East,517372.0,226511,-18.88,56.21892951300032,-75.09892951300031,290861.0
1454,Nagpur,East,424741.0,433559,94.96,-2.0760887223037097,97.0360887223037,-8818.0
1455,Kolhapur,South,649848.0,219280,59.92,66.25672464945649,-6.336724649456485,430568.0
1456,Solapur,North,94487.0,424038,13.35,-348.77919713823064,362.12919713823067,-329551.0
1457,Nashik,North,715759.0,36324,39.89,94.92510747332553,-55.035107473325525,679435.0
1458,Mumbai,South,118943.0,494910,45.97,-316.09005994467935,362.0600599446793,-375967.0
1459,Nagpur,South,649437.0,238318,70.19,63.303907846334596,6.886092153665402,411119.0
1460,Mumbai,South,386303.0,369052,55.12,4.465665552687916,50.65433444731208,17251.0
1461,Nashik,South,697084.0,483598,76.66,30.62557740530553,46.03442259469446,213486.0
1462,Mumbai,South,526771.0,194721,9.21,63.034981044894266,-53.824981044894265,332050.0
1463,Nagpur,North,265109.0,417201,13.19,-57.3696102357898,70.5596102357898,-152092.0
1464,Nashik,East,104399.0,118487,-21.71,-13.494382130097032,-8.21561786990297,-14088.0
1465,Pune,East,890078.0,23209,27.36,97.39247571561144,-70.03247571561144,866869.0
1466,Mumbai,East,183130.0,369811,10.23,-101.93905968437721,112.16905968437722,-186681.0
1467,Nashik,West,344489.0,468557,49.73,-36.015083210204104,85.7450832102041,-124068.0
1468,Mumbai,East,768420.0,164449,40.44,78.59907342338826,-38.159073423388264,603971.0
1469,Nashik,North,553056.0,88617,78.62,83.97684863738934,-5.356848637389334,464439.0
1470,Solapur,South,769514.0,140825,-24.76,81.69948824842693,-106.45948824842694,628689.0
1471,Mumbai,West,126190.0,160986,87.32,-27.57429273318013,114.89429273318012,-34796.0
1472,Solapur,West,338461.0,150023,-16.92,55.67495221015124,-72.59495221015123,188438.0
1473,Solapur,West,866755.0,221547,58.11,74.43948982122976,-16.329489821229757,645208.0
1474,Pune,North,790000.0,144782,24.74,81.67316455696204,-56.93316455696204,645218.0
1475,Solapur,West,542033.0,317064,55.4,41.5046685349416,13.895331465058398,224969.0
1476,Mumbai,West,703846.0,335924,30.44,52.27308246406174,-21.833082464061736,367922.0
1477,Mumbai,South,142861.0,226640,47.86,-58.643716619651265,106.50371661965127,-83779.0
1478,Nagpur,North,207621.0,498299,62.8,-140.00414216288334,202.80414216288335,-290678.0
1479,Solapur,North,787828.0,455970,-21.03,42.12315378483628,-63.153153784836285,331858.0
1480,Kolhapur,West,601129.0,335300,1.35,44.221622979427046,-42.871622979427045,265829.0
1481,Pune,West,446161.0,431049,80.08,3.387118103106278,76.69288189689372,15112.0
1482,Nashik,East,140787.0,305083,75.42,-116.69827469865825,192.11827469865824,-164296.0
1483,Nashik,East,969770.0,160996,52.17,83.39853779762211,-31.22853779762211,808774.0
1484,Nashik,North,329052.0,275615,-4.2,16.23968248179619,-20.43968248179619,53437.0
1485,Pune,West,297427.0,182486,-19.06,38.64511291846402,-57.705112918464025,114941.0
1486,Pune,North,999975.0,471140,-42.72,52.88482212055301,-95.60482212055301,528835.0
1487,Nagpur,North,263362.0,262504,90.11,0.3257873193551082,89.78421268064488,858.0
1488,Nagpur,West,80167.0,128157,45.38,-59.8625369541083,105.2425369541083,-47990.0
1489,Nashik,South,231799.0,84727,11.97,63.448073546477765,-51.478073546477766,147072.0
1490,Solapur,South,678240.0,119812,53.52,82.3348667138476,-28.8148667138476,558428.0
1491,Pune,South,750710.0,103189,18.7,86.25447909312518,-67.55447909312518,647521.0
1492,Solapur,South,944678.0,118934,2.6,87.41010164309955,-84.81010164309956,825744.0
1493,Nagpur,North,397046.0,366876,25.17,7.5986157775169625,17.57138422248304,30170.0
1494,Solapur,South,85939.0,321982,60.49,-274.6634240565983,335.1534240565983,-236043.0
1495,Mumbai,South,782387.0,95006,75.66,87.8569045753572,-12.196904575357209,687381.0
1496,Pune,North,593338.0,252822,-35.06,57.38988569752822,-92.44988569752823,340516.0
1497,Pune,South,232904.0,370413,-40.27,-59.041064129426715,18.771064129426712,-137509.0
1498,Nashik,West,582253.0,34952,1.04,93.99711122141062,-92.95711122141061,547301.0
1499,Kolhapur,South,101014.0,232018,-44.13,-129.68895400637535,85.55895400637536,-131004.0
1500,Nashik,South,757389.0,429626,24.22,43.275384247724745,-19.055384247724746,327763.0
1501,Nashik,South,629391.0,62900,73.59,90.00621235448236,-16.416212354482354,566491.0
1502,Mumbai,West,235133.0,498806,2.15,-112.1378113663331,114.2878113663331,-263673.0
1503,Nashik,West,103814.0,218245,21.37,-110.22694434276687,131.59694434276688,-114431.0
1504,Nashik,West,645900.0,329571,36.15,48.97491871806781,-12.824918718067813,316329.0
1505,Pune,West,221265.0,280739,87.05,-26.879081644182317,113.92908164418232,-59474.0
1506,Kolhapur,North,63927.0,254606,88.99,-298.2761587435669,387.2661587435669,-190679.0
1507,Solapur,South,767178.0,81892,44.78,89.32555417386838,-44.54555417386838,685286.0
1508,Pune,South,698309.0,159788,-48.47,77.11786615953682,-125.58786615953682,538521.0
1509,Solapur,East,365327.0,109068,-21.56,70.14510288043314,-91.70510288043315,256259.0
1510,Pune,West,79853.0,411839,-19.75,-415.7464340726084,395.9964340726084,-331986.0
1511,Mumbai,West,708729.0,296722,39.84,58.13322158399049,-18.293221583990487,412007.0
1512,Solapur,South,516524.0,34750,56.14,93.27233584499461,-37.132335844994614,481774.0
1513,Mumbai,South,612349.0,424973,-36.65,30.59954372424875,-67.24954372424875,187376.0
1514,Pune,South,,289371,-6.55,,,
1515,Nagpur,West,943560.0,228782,26.07,75.75331722412989,-49.68331722412989,714778.0
1516,Mumbai,West,510682.0,212913,65.71,58.30810563129305,7.401894368706941,297769.0
1517,Nashik,North,518806.0,168583,1.67,67.50558012050747,-65.83558012050747,350223.0
1518,Nagpur,East,213986.0,236304,24.58,-10.429654276447991,35.00965427644799,-22318.0
1519,Pune,North,401069.0,412209,24.42,-2.7775769256661573,27.19757692566616,-11140.0
1520,Nagpur,North,721288.0,411579,89.01,42.93832699282395,46.07167300717605,309709.0
1521,Mumbai,North,164239.0,240935,76.78,-46.697800157088146,123.47780015708815,-76696.0
1522,Nagpur,South,588533.0,71483,78.68,87.85403707183794,-9.17403707183793,517050.0
1523,Pune,North,183638.0,395229,-25.01,-115.22179505331141,90.2117950533114,-211591.0
1524,Nagpur,North,976883.0,461037,85.12,52.80530012294206,32.31469987705795,515846.0
1525,Mumbai,East,478631.0,24036,9.06,94.97817734329786,-85.91817734329786,454595.0
1526,Solapur,North,698900.0,195121,31.71,72.08169981399341,-40.37169981399341,503779.0
1527,Solapur,North,926106.0,81190,42.15,91.233184970187,-49.083184970187,844916.0
1528,Kolhapur,West,838335.0,185585,14.53,77.86266826507303,-63.332668265073025,652750.0
1529,Kolhapur,West,99318.0,329650,1.49,-231.91365110050546,233.40365110050547,-230332.0
1530,Mumbai,East,314730.0,200082,-12.8,36.42741397388238,-49.22741397388238,114648.0
1531,Pune,South,837353.0,423407,27.03,49.43506502036775,-22.40506502036775,413946.0
1532,Nagpur,East,387137.0,288541,75.64,25.46798678503992,50.17201321496008,98596.0
1533,Nashik,West,182856.0,20654,64.78,88.70477315483221,-23.92477315483221,162202.0
1534,Kolhapur,South,620056.0,235991,26.49,61.94037312758848,-35.45037312758848,384065.0
1535,Mumbai,North,278807.0,216511,1.42,22.343771856517233,-20.923771856517234,62296.0
1536,Nagpur,North,500718.0,426442,-48.09,14.833898521722805,-62.923898521722805,74276.0
1537,Pune,North,61579.0,216097,-18.84,-250.92645219961352,232.08645219961352,-154518.0
1538,Kolhapur,East,486359.0,133756,-21.98,72.49850419134837,-94.47850419134838,352603.0
1539,Nagpur,North,100981.0,435718,38.25,-331.48513086620255,369.73513086620255,-334737.0
1540,Pune,West,490746.0,259224,88.11,47.17756232348302,40.932437676516976,231522.0
1541,Mumbai,West,118188.0,75897,-2.57,35.78282059092294,-38.35282059092294,42291.0
1542,Nagpur,West,438639.0,76596,68.97,82.53780443599406,-13.567804435994063,362043.0
1543,Nashik,South,335267.0,266335,-0.54,20.560329528405717,-21.100329528405716,68932.0
1544,Kolhapur,South,995324.0,430464,94.62,56.751369403329974,37.86863059667003,564860.0
1545,Nashik,East,954948.0,417476,-20.77,56.28285519211518,-77.05285519211517,537472.0
1546,Nagpur,East,,67502,11.03,,,
1547,Mumbai,East,950693.0,104508,-27.6,89.0071768699254,-116.60717686992541,846185.0
1548,Solapur,South,990730.0,406514,-16.07,58.968235543488134,-75.03823554348813,584216.0
1549,Pune,South,106960.0,371902,-34.11,-247.70194465220646,213.59194465220645,-264942.0
1550,Solapur,North,455408.0,434758,-33.57,4.534395531040298,-38.104395531040296,20650.0
1551,Pune,North,527544.0,379038,44.27,28.150448114280515,16.11955188571949,148506.0
1552,Pune,West,629812.0,436697,67.58,30.66232463020711,36.91767536979289,193115.0
1553,Pune,East,224110.0,150800,-37.85,32.71161483200214,-70.56161483200214,73310.0
1554,Solapur,North,636342.0,322246,-16.8,49.35962108425972,-66.15962108425973,314096.0
1555,Nashik,East,319006.0,363767,-1.84,-14.03139752857313,12.19139752857313,-44761.0
1556,Nashik,West,565205.0,94738,90.52,83.23829407029308,7.281705929706916,470467.0
1557,Nashik,South,528963.0,202030,39.71,61.806402338159764,-22.096402338159763,326933.0
1558,Mumbai,North,910448.0,44568,-33.91,95.10482751348786,-129.01482751348786,865880.0
1559,Solapur,North,298901.0,353623,5.46,-18.307733998882572,23.767733998882573,-54722.0
1560,Pune,North,503578.0,357407,57.28,29.02648646287169,28.25351353712831,146171.0
1561,Mumbai,East,926590.0,128317,96.74,86.1516960036262,10.588303996373796,798273.0
1562,Mumbai,North,804517.0,472888,60.76,41.22088159728135,19.53911840271865,331629.0
1563,Solapur,West,189921.0,492763,-22.82,-159.4568267858741,136.63682678587412,-302842.0
1564,Nagpur,South,764357.0,390222,72.88,48.9476775904453,23.932322409554693,374135.0
1565,Kolhapur,South,721991.0,31600,-49.5,95.62321413978844,-145.12321413978844,690391.0
1566,Nagpur,West,699406.0,70871,22.36,89.86697283123107,-67.50697283123107,628535.0
1567,Nashik,West,714027.0,455164,1.76,36.2539511811178,-34.4939511811178,258863.0
1568,Nashik,North,703737.0,388024,91.95,44.86235624956482,47.087643750435184,315713.0
1569,Nashik,South,237225.0,129997,-43.11,45.200969543682156,-88.31096954368215,107228.0
1570,Nagpur,North,149665.0,311714,-11.66,-108.27447967126582,96.61447967126583,-162049.0
1571,Kolhapur,East,75223.0,495797,-11.02,-559.1029339430759,548.0829339430759,-420574.0
1572,Mumbai,North,221013.0,415123,13.51,-87.82741286711642,101.33741286711643,-194110.0
1573,Mumbai,North,821574.0,462787,88.5,43.67068578119561,44.82931421880439,358787.0
1574,Mumbai,East,51241.0,394133,47.89,-669.1750746472551,717.0650746472551,-342892.0
1575,Nashik,South,96126.0,482084,-31.79,-401.51259804839486,369.72259804839484,-385958.0
1576,Kolhapur,East,543086.0,473927,73.73,12.734447214621625,60.99555278537838,69159.0
1577,Nagpur,North,789168.0,133094,44.48,83.13489649859092,-38.65489649859092,656074.0
1578,Kolhapur,North,815148.0,353594,-47.58,56.622110340698875,-104.20211034069888,461554.0
1579,Kolhapur,North,672162.0,272750,87.79,59.42198458109801,28.368015418901997,399412.0
1580,Nashik,North,894954.0,331787,-42.88,62.926921383668876,-105.80692138366888,563167.0
1581,Pune,West,718986.0,159067,41.49,77.87620343094302,-36.38620343094302,559919.0
1582,Nashik,West,242081.0,129133,40.13,46.65711063652249,-6.527110636522487,112948.0
1583,Pune,North,698963.0,230379,41.32,67.03988623146003,-25.71988623146003,468584.0
1584,Kolhapur,North,213926.0,348782,77.24,-63.03862083150248,140.27862083150248,-134856.0
1585,Pune,North,213719.0,448462,-31.45,-109.83721615766497,78.38721615766497,-234743.0
1586,Nagpur,North,789479.0,280071,30.2,64.52457886783563,-34.324578867835626,509408.0
1587,Kolhapur,North,102100.0,80889,36.04,20.774730656219393,15.265269343780606,21211.0
1588,Mumbai,North,761855.0,269266,9.65,64.65652912955878,-55.00652912955878,492589.0
1589,Solapur,North,614426.0,309963,29.21,49.55242779439672,-20.34242779439672,304463.0
1590,Nashik,South,566970.0,486922,25.14,14.118560064906433,11.021439935093568,80048.0
1591,Nagpur,South,515400.0,117140,63.85,77.2720217306946,-13.422021730694603,398260.0
1592,Nashik,West,186842.0,230714,-28.12,-23.48080196101519,-4.639198038984812,-43872.0
1593,Pune,West,493724.0,466772,-45.56,5.458920368464972,-51.018920368464975,26952.0
1594,Mumbai,North,677221.0,363921,89.72,46.2625937470929,43.4574062529071,313300.0
1595,Mumbai,South,239159.0,433444,-2.95,-81.23675044635577,78.28675044635577,-194285.0
1596,Solapur,East,892003.0,273973,68.76,69.28564141600421,-0.5256414160042056,618030.0
1597,Pune,North,597456.0,449606,-2.04,24.746592217669587,-26.786592217669586,147850.0
1598,Solapur,South,147812.0,110772,-49.41,25.05885855005006,-74.46885855005006,37040.0
1599,Nashik,East,184962.0,330584,-17.66,-78.73076631956835,61.07076631956835,-145622.0
1600,Mumbai,East,138408.0,202900,-34.18,-46.59557251025952,12.415572510259523,-64492.0
1601,Mumbai,South,960427.0,459729,73.41,52.13285340791127,21.277146592088727,500698.0
1602,Solapur,North,195508.0,141767,-24.38,27.48787773390347,-51.86787773390347,53741.0
1603,Kolhapur,South,259503.0,150348,99.05,42.063097536444666,56.98690246355533,109155.0
1604,Kolhapur,East,132615.0,68342,41.91,48.46585981977906,-6.555859819779066,64273.0
1605,Kolhapur,East,478131.0,453559,-1.56,5.139177338428171,-6.699177338428171,24572.0
1606,Pune,West,564083.0,485975,25.72,13.846898417431477,11.873101582568522,78108.0
1607,Mumbai,North,910545.0,226916,94.26,75.07910097798572,19.180899022014287,683629.0
1608,Nagpur,East,958583.0,404398,45.42,57.81293847272484,-12.392938472724836,554185.0
1609,Kolhapur,South,662508.0,238401,63.04,64.01537792751182,-0.975377927511822,424107.0
1610,Nagpur,North,,344764,24.06,,,
1611,Pune,South,798653.0,352900,29.91,55.81310030764299,-25.90310030764299,445753.0
1612,Pune,East,398559.0,396994,97.59,0.3926645741282972,97.1973354258717,1565.0
1613,Kolhapur,North,704298.0,263965,40.67,62.52083635052208,-21.85083635052208,440333.0
1614,Solapur,West,460952.0,332600,31.29,27.84498169006751,3.4450183099324896,128352.0
1615,Pune,East,417095.0,84820,81.01,79.66410529975185,1.3458947002481523,332275.0
1616,Solapur,South,418999.0,360406,17.38,13.984042921343487,3.3959570786565116,58593.0
1617,Pune,West,843708.0,255033,21.04,69.77236200201966,-48.73236200201966,588675.0
1618,Nagpur,South,473422.0,219931,56.53,53.54440647033725,2.9855935296627507,253491.0
1619,Mumbai,North,437204.0,488069,-26.03,-11.634157052542978,-14.395842947457023,-50865.0
1620,Pune,South,183304.0,293070,-30.47,-59.88194474752324,29.411944747523243,-109766.0
1621,Pune,South,324060.0,181787,42.75,43.90328951428748,-1.1532895142874793,142273.0
1622,Kolhapur,South,872508.0,409251,-22.48,53.094871336423274,-75.57487133642327,463257.0
1623,Pune,North,886440.0,234526,15.33,73.5429357880962,-58.2129357880962,651914.0
1624,Nagpur,South,509652.0,238621,70.67,53.17962060386303,17.490379396136973,271031.0
1625,Nashik,West,199997.0,300949,-3.51,-50.47675715135726,46.966757151357264,-100952.0
1626,Pune,East,414168.0,372035,61.34,10.172924996619729,51.167075003380276,42133.0
1627,Nagpur,West,688000.0,136609,-0.82,80.14404069767443,-80.96404069767442,551391.0
1628,Mumbai,South,127458.0,410392,-44.04,-221.9821431373472,177.94214313734722,-282934.0
1629,Nagpur,North,157524.0,46127,-36.25,70.71747797161068,-106.96747797161068,111397.0
1630,Pune,East,114735.0,327021,15.08,-185.02287880768728,200.1028788076873,-212286.0
1631,Mumbai,East,107223.0,480435,-2.32,-348.0708430094289,345.75084300942893,-373212.0
